Date,Site,treatment,Plot,Depth,TOC.k2so4,TN.k2so4,TOC.fum,TN.fum,MBC,MBN,PO4.fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic.PO4,Core.length,Core.mass,Homogenized.mass,Dry.weight,NH4.H2O,NO3.H2O,PO4.H2O,TFPA.H2O,TRS.H2O,Data.Type,Fill,Mass,Bubles.sediment,Time,Average.vacutainer.7.176g,Purpose,Purpose2,X,X.1,Matrix,Notes,Cat.L,Cat.W,An.L,An.W,Cation.Area,Anion.area,pH,X_decimal.degree,Y_decimal.degree,DBH..cm.,Height.m.
6/1/2021,Xeric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.014309508,0.006148115,0.002248011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0.005984463,0.004130488,0.000999836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,0.001141724,0.004633835,0.00029545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,0.014388363,0.006491795,0.002190409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,0.01676544,0.002712959,0.002247198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,0.000431767,0.003338074,7.35E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,0.011021647,0.004451486,0.00208647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,0.010614237,0.001212139,0.001103202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,0.011486129,0.004305248,0.002155812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,0.008521023,0.003970584,0.002279676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0.010109176,0.003304699,0.000970691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.007752721,0.003491116,0.000920905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.006739199,0.005126706,0.001334447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0.003772655,0.005179315,0.000610255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0.007792391,0.004350164,0.002756657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0.015700701,0.005262358,0.002112589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0.018540124,0.004489264,0.002185574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0.000138846,0.00610871,2.13E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0.014916325,0.0020519,0.007847393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.019776308,0.001608045,0.015162352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.009563556,0.002286165,0.001616155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0.006304404,0.001712777,0.004735823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0.001805671,0.002460727,0.001035842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.007809946,0.001789573,0.001265491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.013728662,0.002676794,0.016838199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0.002065117,0.002198845,0.003264551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,0.008363836,0.001938045,0.00321447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,0.009562525,0.003601073,0.005529252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,0.001831971,0.002563645,0.001539191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,0.018415889,0.001722652,0.007623202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,0.001942475,0.00150131,0.00428845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,0.000277702,0.00279235,0.000349972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,0.01848385,0.001726281,0.00874429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,0.00025338,0.002353997,8.87E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0.004831621,0.001139521,0.007094565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.011845893,0.001539097,0.014010479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.014659772,0.000952146,0.011709699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0.003110414,0.00256265,0.001789847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0.012412922,0.001292673,0.007223449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0.026336479,0.001752924,0.017116192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0.006585295,0.001723752,0.008063301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Mesic,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0.013296671,0.001978444,0.003071488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA
6/6/2019,Hydric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58,NA,NA,NA,NA
6/6/2019,Hydric,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44,NA,NA,NA,NA
6/6/2019,Hydric,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61,NA,NA,NA,NA
6/6/2019,Hydric,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28,NA,NA,NA,NA
6/6/2019,Hydric,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,NA,NA,NA,NA
6/6/2019,Hydric,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53,NA,NA,NA,NA
6/6/2019,Hydric,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,NA,NA,NA,NA
6/6/2019,Hydric,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,NA,NA,NA,NA
6/6/2019,Hydric,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA
6/7/2019,Xeric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA
6/7/2019,Xeric,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27,NA,NA,NA,NA
6/7/2019,Xeric,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81,NA,NA,NA,NA
6/7/2019,Xeric,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08,NA,NA,NA,NA
6/7/2019,Xeric,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,NA,NA,NA,NA
6/7/2019,Xeric,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2019,Xeric,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43,NA,NA,NA,NA
6/7/2019,Xeric,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56,NA,NA,NA,NA
6/7/2019,Xeric,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88,NA,NA,NA,NA
6/8/2019,Mesic,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95,NA,NA,NA,NA
6/8/2019,Mesic,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Soil pH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34,NA,NA,NA,NA
